referrer,views_total,views_unique
pscf.cems.umn.edu,61,6
github.com,8,4
Google,7,6
Bing,6,3
research.umn.edu,3,2
books.googleusercontent.com,2,2
DuckDuckGo,1,1
chat-ai.tu-clausthal.de,1,1
