time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-18 00:00:00+00:00,2,2,29,9
2023-10-19 00:00:00+00:00,4,3,8,3
2023-10-20 00:00:00+00:00,3,3,7,2
2023-10-21 00:00:00+00:00,1,1,9,1
2023-10-22 00:00:00+00:00,1,1,5,4
2023-10-23 00:00:00+00:00,2,2,28,1
2023-10-24 00:00:00+00:00,1,1,39,2
2023-10-25 00:00:00+00:00,2,2,12,7
2023-10-26 00:00:00+00:00,1,1,15,4
2023-10-27 00:00:00+00:00,13,5,49,3
2023-10-28 00:00:00+00:00,5,2,39,2
2023-10-29 00:00:00+00:00,2,2,39,3
2023-10-30 00:00:00+00:00,4,3,35,7
2023-10-31 00:00:00+00:00,10,1,14,2
