referrer,views_total,views_unique
Bing,34,4
Google,31,7
pscf.cems.umn.edu,20,3
github.com,10,7
Yahoo,1,1
mail.google.com,1,1
cn.bing.com,1,1
books.googleusercontent.com,1,1
