time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-30 00:00:00+00:00,10.0,10.0,1,1
2025-12-01 00:00:00+00:00,118.0,36.0,2,2
2025-12-02 00:00:00+00:00,44.0,11.0,3,3
2025-12-03 00:00:00+00:00,187.0,51.0,2,2
2025-12-04 00:00:00+00:00,7.0,3.0,6,1
2025-12-05 00:00:00+00:00,5.0,5.0,15,4
2025-12-06 00:00:00+00:00,4.0,4.0,1,1
2025-12-07 00:00:00+00:00,7.0,3.0,2,2
2025-12-08 00:00:00+00:00,9.0,4.0,3,1
2025-12-09 00:00:00+00:00,15.0,6.0,3,2
2025-12-10 00:00:00+00:00,5.0,5.0,13,3
2025-12-11 00:00:00+00:00,10.0,6.0,15,4
2025-12-12 00:00:00+00:00,14.0,9.0,13,4
2025-12-13 00:00:00+00:00,,,2,2
