time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-19 00:00:00+00:00,9,6,16,6
2026-01-20 00:00:00+00:00,27,10,6,3
2026-01-21 00:00:00+00:00,25,10,2,2
2026-01-22 00:00:00+00:00,13,5,13,6
2026-01-23 00:00:00+00:00,21,10,2,2
2026-01-24 00:00:00+00:00,11,7,24,6
2026-01-25 00:00:00+00:00,40,15,18,2
2026-01-26 00:00:00+00:00,11,10,67,7
2026-01-27 00:00:00+00:00,24,13,3,3
2026-01-28 00:00:00+00:00,14,8,2,1
2026-01-29 00:00:00+00:00,12,6,1,1
2026-01-30 00:00:00+00:00,20,11,2,2
2026-01-31 00:00:00+00:00,27,19,1,1
2026-02-01 00:00:00+00:00,53,21,5,3
