referrer,views_total,views_unique
github.com,39,7
Google,22,7
pscf.cems.umn.edu,6,6
Bing,3,2
chat-ai.tu-clausthal.de,2,1
chatgpt.com,1,1
vertexaisearch.cloud.google,1,1
