time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-01 00:00:00+00:00,78,19,1,1
2026-05-02 00:00:00+00:00,65,19,1,1
2026-05-03 00:00:00+00:00,53,15,22,2
2026-05-04 00:00:00+00:00,56,19,52,3
2026-05-05 00:00:00+00:00,43,13,1,1
2026-05-06 00:00:00+00:00,43,12,0,0
2026-05-07 00:00:00+00:00,36,10,6,3
2026-05-08 00:00:00+00:00,31,13,9,2
2026-05-09 00:00:00+00:00,12,3,11,3
2026-05-10 00:00:00+00:00,32,11,1,1
2026-05-11 00:00:00+00:00,35,9,8,4
2026-05-12 00:00:00+00:00,21,6,5,3
2026-05-13 00:00:00+00:00,25,10,1,1
2026-05-14 00:00:00+00:00,34,11,2,2
