referrer,views_total,views_unique
github.com,122,4
Google,21,7
pscf.cems.umn.edu,16,6
Yahoo,10,1
pnas.org,2,2
dmorse.github.io,1,1
cn.bing.com,1,1
staging.www.pnas.org,1,1
mail.google.com,1,1
