time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-08 00:00:00+00:00,9.0,4.0,3,1
2025-12-09 00:00:00+00:00,15.0,6.0,3,2
2025-12-10 00:00:00+00:00,5.0,5.0,13,3
2025-12-11 00:00:00+00:00,10.0,6.0,15,4
2025-12-12 00:00:00+00:00,14.0,9.0,13,4
2025-12-13 00:00:00+00:00,2.0,2.0,2,2
2025-12-14 00:00:00+00:00,19.0,9.0,4,1
2025-12-15 00:00:00+00:00,8.0,7.0,4,4
2025-12-16 00:00:00+00:00,32.0,20.0,44,8
2025-12-17 00:00:00+00:00,32.0,19.0,3,2
2025-12-18 00:00:00+00:00,12.0,8.0,10,4
2025-12-19 00:00:00+00:00,12.0,8.0,3,2
2025-12-20 00:00:00+00:00,8.0,7.0,4,3
2025-12-21 00:00:00+00:00,,,1,1
