referrer,views_total,views_unique
github.com,26,6
Google,25,6
pscf.cems.umn.edu,3,3
chatgpt.com,2,2
chat-ai.tu-clausthal.de,2,1
Bing,1,1
vertexaisearch.cloud.google,1,1
