url_path,views_total,views_unique
/dmorse/pscfpp,72,28
/dmorse/pscfpp/branches,24,2
/dmorse/pscfpp/commits/master,18,3
/dmorse/pscfpp/tree/devel,16,2
/dmorse/pscfpp/commits/devel,13,2
/dmorse/pscfpp/tree/master/src,9,4
/dmorse/pscfpp/tree/feature-pull,7,2
/dmorse/pscfpp/tree/master/examples,6,4
/dmorse/pscfpp/issues,5,2
/dmorse/pscfpp/commits/feature-pull,5,1
