time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-03 00:00:00+00:00,2.0,2.0,4.0,3.0
2025-02-04 00:00:00+00:00,4.0,2.0,2.0,2.0
2025-02-05 00:00:00+00:00,5.0,2.0,7.0,5.0
2025-02-06 00:00:00+00:00,11.0,4.0,10.0,5.0
2025-02-07 00:00:00+00:00,9.0,5.0,4.0,1.0
2025-02-08 00:00:00+00:00,5.0,2.0,22.0,1.0
2025-02-09 00:00:00+00:00,4.0,3.0,2.0,2.0
2025-02-10 00:00:00+00:00,11.0,6.0,7.0,2.0
2025-02-11 00:00:00+00:00,3.0,2.0,3.0,3.0
2025-02-12 00:00:00+00:00,10.0,5.0,28.0,7.0
2025-02-13 00:00:00+00:00,16.0,5.0,17.0,5.0
2025-02-14 00:00:00+00:00,1.0,1.0,,
2025-02-15 00:00:00+00:00,7.0,4.0,37.0,1.0
2025-02-16 00:00:00+00:00,,,1.0,1.0
