time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-30 00:00:00+00:00,1.0,1.0,25.0,6.0
2024-07-31 00:00:00+00:00,1.0,1.0,24.0,3.0
2024-08-01 00:00:00+00:00,4.0,2.0,10.0,6.0
2024-08-02 00:00:00+00:00,1.0,1.0,,
2024-08-04 00:00:00+00:00,1.0,1.0,6.0,1.0
2024-08-05 00:00:00+00:00,1.0,1.0,1.0,1.0
2024-08-06 00:00:00+00:00,1.0,1.0,13.0,3.0
2024-08-07 00:00:00+00:00,4.0,2.0,18.0,5.0
2024-08-08 00:00:00+00:00,2.0,2.0,4.0,3.0
2024-08-09 00:00:00+00:00,3.0,1.0,6.0,5.0
2024-08-10 00:00:00+00:00,3.0,1.0,1.0,1.0
2024-08-11 00:00:00+00:00,2.0,1.0,7.0,1.0
2024-08-12 00:00:00+00:00,,,172.0,9.0
