time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-09 00:00:00+00:00,6.0,2.0,32,2
2023-09-10 00:00:00+00:00,2.0,2.0,7,1
2023-09-11 00:00:00+00:00,4.0,3.0,10,1
2023-09-12 00:00:00+00:00,1.0,1.0,1,1
2023-09-13 00:00:00+00:00,5.0,2.0,9,2
2023-09-14 00:00:00+00:00,19.0,4.0,47,5
2023-09-15 00:00:00+00:00,2.0,2.0,74,3
2023-09-16 00:00:00+00:00,4.0,2.0,18,4
2023-09-17 00:00:00+00:00,12.0,3.0,12,2
2023-09-18 00:00:00+00:00,5.0,5.0,59,3
2023-09-19 00:00:00+00:00,1.0,1.0,47,9
2023-09-20 00:00:00+00:00,12.0,6.0,147,8
2023-09-21 00:00:00+00:00,23.0,8.0,68,9
2023-09-22 00:00:00+00:00,,,19,3
