referrer,views_total,views_unique
github.com,295,14
Google,228,11
pscf.cems.umn.edu,7,6
staging.pubs.acs.org,2,2
pnas.org,2,2
dmorse.github.io,1,1
cn.bing.com,1,1
DuckDuckGo,1,1
mail.google.com,1,1
