referrer,views_total,views_unique
Google,273,5
github.com,235,8
pscf.cems.umn.edu,94,6
Bing,62,1
ecosia.org,32,1
Yahoo,18,1
mail.google.com,6,1
pnas.org,2,1
dmorse.github.io,1,1
