time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-12 00:00:00+00:00,8.0,7.0,14,4
2025-04-13 00:00:00+00:00,1.0,1.0,2,2
2025-04-14 00:00:00+00:00,21.0,7.0,47,4
2025-04-15 00:00:00+00:00,23.0,10.0,18,2
2025-04-16 00:00:00+00:00,10.0,6.0,47,3
2025-04-17 00:00:00+00:00,12.0,7.0,37,5
2025-04-18 00:00:00+00:00,34.0,5.0,6,2
2025-04-19 00:00:00+00:00,7.0,4.0,66,2
2025-04-20 00:00:00+00:00,9.0,6.0,85,2
2025-04-21 00:00:00+00:00,3.0,3.0,7,3
2025-04-22 00:00:00+00:00,6.0,3.0,40,4
2025-04-23 00:00:00+00:00,1.0,1.0,3,3
2025-04-24 00:00:00+00:00,3.0,3.0,17,5
2025-04-25 00:00:00+00:00,,,1,1
