referrer,views_total,views_unique
Google,37,8
Bing,33,4
pscf.cems.umn.edu,20,3
github.com,15,7
mail.google.com,2,2
cn.bing.com,2,1
Yahoo,1,1
books.googleusercontent.com,1,1
