referrer,views_total,views_unique
github.com,102,6
pscf.cems.umn.edu,9,5
cn.bing.com,7,2
journals.aps.org,7,1
DuckDuckGo,2,2
Google,2,2
Bing,1,1
dmorse.github.io,1,1
pnas.org,1,1
