referrer,views_total,views_unique
Google,429,12
github.com,282,16
pscf.cems.umn.edu,101,7
dmorse.github.io,75,2
mail.google.com,7,2
staging.pubs.acs.org,4,2
pnas.org,2,2
cn.bing.com,1,1
