time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-26 00:00:00+00:00,,,39,2
2024-06-27 00:00:00+00:00,,,3,1
2024-06-28 00:00:00+00:00,7.0,2.0,46,4
2024-06-29 00:00:00+00:00,5.0,3.0,22,2
2024-06-30 00:00:00+00:00,5.0,2.0,142,2
2024-07-01 00:00:00+00:00,9.0,4.0,45,5
2024-07-02 00:00:00+00:00,,,3,1
2024-07-03 00:00:00+00:00,2.0,1.0,39,2
2024-07-04 00:00:00+00:00,,,55,3
2024-07-05 00:00:00+00:00,4.0,2.0,21,4
2024-07-06 00:00:00+00:00,,,3,1
2024-07-07 00:00:00+00:00,,,9,3
2024-07-08 00:00:00+00:00,1.0,1.0,5,1
2024-07-09 00:00:00+00:00,,,4,2
