time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-15 00:00:00+00:00,6.0,6.0,16.0,1.0
2025-07-16 00:00:00+00:00,1.0,1.0,25.0,6.0
2025-07-17 00:00:00+00:00,4.0,4.0,13.0,5.0
2025-07-18 00:00:00+00:00,9.0,9.0,12.0,4.0
2025-07-19 00:00:00+00:00,13.0,12.0,,
2025-07-20 00:00:00+00:00,2.0,2.0,2.0,2.0
2025-07-21 00:00:00+00:00,1.0,1.0,9.0,4.0
2025-07-22 00:00:00+00:00,2.0,2.0,9.0,7.0
2025-07-23 00:00:00+00:00,6.0,6.0,10.0,3.0
2025-07-24 00:00:00+00:00,14.0,12.0,37.0,5.0
2025-07-25 00:00:00+00:00,5.0,4.0,7.0,3.0
2025-07-26 00:00:00+00:00,3.0,2.0,,
2025-07-27 00:00:00+00:00,5.0,5.0,,
2025-07-28 00:00:00+00:00,,,9.0,3.0
