time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-26 00:00:00+00:00,27,18,36,5
2026-03-27 00:00:00+00:00,25,12,13,4
2026-03-28 00:00:00+00:00,22,16,6,6
2026-03-29 00:00:00+00:00,26,14,5,4
2026-03-30 00:00:00+00:00,8,7,14,6
2026-03-31 00:00:00+00:00,4,3,8,5
2026-04-01 00:00:00+00:00,41,22,11,6
2026-04-02 00:00:00+00:00,69,22,20,3
2026-04-03 00:00:00+00:00,49,24,2,2
2026-04-04 00:00:00+00:00,42,21,1,1
2026-04-05 00:00:00+00:00,27,14,9,3
2026-04-06 00:00:00+00:00,61,17,0,0
2026-04-07 00:00:00+00:00,4,4,21,4
2026-04-08 00:00:00+00:00,66,27,29,6
