referrer,views_total,views_unique
Google,73,9
github.com,19,7
pscf.cems.umn.edu,8,1
DuckDuckGo,5,1
Bing,4,3
chatgpt.com,1,1
par.nsf.gov,1,1
pubs.acs.org,1,1
