referrer,views_total,views_unique
github.com,149,8
pscf.cems.umn.edu,108,12
cn.bing.com,105,4
Google,17,4
mail.google.com,3,1
pnas.org,1,1
Bing,1,1
pscf.cems.umn.edu.,1,1
