referrer,views_total,views_unique
pscf.cems.umn.edu,60,6
Google,13,7
github.com,8,4
Bing,6,3
books.googleusercontent.com,2,2
research.umn.edu,2,1
DuckDuckGo,1,1
chat-ai.tu-clausthal.de,1,1
