time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-30 00:00:00+00:00,4.0,3.0,35.0,7.0
2023-10-31 00:00:00+00:00,11.0,2.0,14.0,2.0
2023-11-01 00:00:00+00:00,2.0,2.0,16.0,2.0
2023-11-02 00:00:00+00:00,4.0,3.0,40.0,5.0
2023-11-03 00:00:00+00:00,1.0,1.0,10.0,4.0
2023-11-04 00:00:00+00:00,2.0,2.0,,
2023-11-05 00:00:00+00:00,4.0,3.0,35.0,4.0
2023-11-06 00:00:00+00:00,6.0,4.0,44.0,6.0
2023-11-07 00:00:00+00:00,5.0,3.0,7.0,4.0
2023-11-08 00:00:00+00:00,2.0,2.0,8.0,5.0
2023-11-09 00:00:00+00:00,4.0,3.0,12.0,2.0
2023-11-10 00:00:00+00:00,3.0,3.0,3.0,1.0
2023-11-11 00:00:00+00:00,1.0,1.0,,
2023-11-12 00:00:00+00:00,,,13.0,3.0
