referrer,views_total,views_unique
github.com,234,6
pscf.cems.umn.edu,15,11
journals.aps.org,7,1
pnas.org,7,1
cn.bing.com,4,2
Google,3,3
Bing,1,1
DuckDuckGo,1,1
Yahoo,1,1
