referrer,views_total,views_unique
pscf.cems.umn.edu,55,6
Google,9,7
github.com,9,5
research.umn.edu,3,2
Bing,2,2
books.googleusercontent.com,2,2
chat-ai.tu-clausthal.de,2,1
DuckDuckGo,1,1
