referrer,views_total,views_unique
github.com,59,10
Google,51,8
pscf.cems.umn.edu,14,5
cn.bing.com,5,1
DuckDuckGo,1,1
dmorse.github.io,1,1
Bing,1,1
pubs.acs.org,1,1
