time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-11 00:00:00+00:00,1.0,1.0,,
2023-11-12 00:00:00+00:00,1.0,1.0,18.0,3.0
2023-11-13 00:00:00+00:00,3.0,3.0,63.0,4.0
2023-11-14 00:00:00+00:00,2.0,2.0,8.0,3.0
2023-11-15 00:00:00+00:00,5.0,3.0,54.0,4.0
2023-11-16 00:00:00+00:00,11.0,2.0,30.0,4.0
2023-11-17 00:00:00+00:00,1.0,1.0,129.0,3.0
2023-11-18 00:00:00+00:00,1.0,1.0,77.0,2.0
2023-11-19 00:00:00+00:00,11.0,2.0,193.0,2.0
2023-11-20 00:00:00+00:00,2.0,2.0,152.0,3.0
2023-11-21 00:00:00+00:00,2.0,2.0,90.0,3.0
2023-11-22 00:00:00+00:00,1.0,1.0,26.0,5.0
2023-11-23 00:00:00+00:00,1.0,1.0,152.0,6.0
2023-11-24 00:00:00+00:00,,,108.0,5.0
