referrer,views_total,views_unique
Google,49,8
cn.bing.com,38,4
github.com,36,7
pscf.cems.umn.edu,3,2
com.google.android.gm,2,1
DuckDuckGo,1,1
Bing,1,1
pubs.aip.org,1,1
