time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-23 00:00:00+00:00,35,19,3,1
2026-05-24 00:00:00+00:00,11,6,3,1
2026-05-25 00:00:00+00:00,35,12,2,2
2026-05-26 00:00:00+00:00,18,9,6,4
2026-05-27 00:00:00+00:00,17,8,11,4
2026-05-28 00:00:00+00:00,11,5,3,1
2026-05-29 00:00:00+00:00,19,9,13,2
2026-05-30 00:00:00+00:00,75,29,22,1
2026-05-31 00:00:00+00:00,49,24,0,0
2026-06-01 00:00:00+00:00,77,33,8,3
2026-06-02 00:00:00+00:00,3,3,18,5
2026-06-03 00:00:00+00:00,9,8,14,1
2026-06-04 00:00:00+00:00,8,7,7,2
2026-06-05 00:00:00+00:00,21,8,15,4
