referrer,views_total,views_unique
github.com,79,5
Google,15,8
pscf.cems.umn.edu,2,2
mail.google.com,2,2
cn.bing.com,2,1
Yahoo,1,1
Bing,1,1
books.googleusercontent.com,1,1
