referrer,views_total,views_unique
github.com,93,5
chat.openai.com,35,1
pnas.org,32,1
pscf.cems.umn.edu.,28,1
Google,19,4
pscf.cems.umn.edu,11,4
Baidu,1,1
dmorse.github.io,1,1
