referrer,views_total,views_unique
github.com,138,6
pscf.cems.umn.edu,10,6
journals.aps.org,7,1
cn.bing.com,5,2
DuckDuckGo,2,2
dmorse.github.io,1,1
Bing,1,1
pnas.org,1,1
Google,1,1
