time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-10 00:00:00+00:00,1,1,,
2023-10-11 00:00:00+00:00,1,1,16.0,1.0
2023-10-12 00:00:00+00:00,1,1,3.0,2.0
2023-10-13 00:00:00+00:00,1,1,4.0,2.0
2023-10-14 00:00:00+00:00,1,1,353.0,3.0
2023-10-15 00:00:00+00:00,12,3,36.0,3.0
2023-10-16 00:00:00+00:00,8,4,17.0,3.0
2023-10-17 00:00:00+00:00,7,4,65.0,3.0
2023-10-18 00:00:00+00:00,2,2,29.0,9.0
2023-10-19 00:00:00+00:00,4,3,8.0,3.0
2023-10-20 00:00:00+00:00,3,3,7.0,2.0
2023-10-21 00:00:00+00:00,1,1,9.0,1.0
2023-10-22 00:00:00+00:00,1,1,5.0,4.0
2023-10-23 00:00:00+00:00,1,1,28.0,1.0
