time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-02 00:00:00+00:00,4.0,3.0,21,3
2024-03-03 00:00:00+00:00,1.0,1.0,28,6
2024-03-04 00:00:00+00:00,2.0,2.0,77,7
2024-03-05 00:00:00+00:00,2.0,2.0,75,5
2024-03-06 00:00:00+00:00,1.0,1.0,68,11
2024-03-07 00:00:00+00:00,1.0,1.0,5,4
2024-03-08 00:00:00+00:00,2.0,2.0,14,3
2024-03-09 00:00:00+00:00,1.0,1.0,9,3
2024-03-10 00:00:00+00:00,1.0,1.0,16,2
2024-03-11 00:00:00+00:00,2.0,2.0,73,10
2024-03-12 00:00:00+00:00,2.0,2.0,14,3
2024-03-13 00:00:00+00:00,1.0,1.0,23,4
2024-03-14 00:00:00+00:00,1.0,1.0,5,3
2024-03-15 00:00:00+00:00,,,4,2
