time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-08 00:00:00+00:00,5,2,22.0,1.0
2025-02-09 00:00:00+00:00,4,3,2.0,2.0
2025-02-10 00:00:00+00:00,11,6,7.0,2.0
2025-02-11 00:00:00+00:00,3,2,3.0,3.0
2025-02-12 00:00:00+00:00,10,5,28.0,7.0
2025-02-13 00:00:00+00:00,16,5,17.0,5.0
2025-02-14 00:00:00+00:00,1,1,,
2025-02-15 00:00:00+00:00,7,4,37.0,1.0
2025-02-16 00:00:00+00:00,4,2,1.0,1.0
2025-02-17 00:00:00+00:00,11,7,44.0,3.0
2025-02-18 00:00:00+00:00,6,3,5.0,2.0
2025-02-19 00:00:00+00:00,8,4,5.0,3.0
2025-02-20 00:00:00+00:00,10,6,5.0,2.0
2025-02-21 00:00:00+00:00,15,5,9.0,2.0
