referrer,views_total,views_unique
github.com,28,7
Google,26,6
pscf.cems.umn.edu,6,6
Bing,3,2
chatgpt.com,2,2
chat-ai.tu-clausthal.de,2,1
vertexaisearch.cloud.google,1,1
