time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-23 00:00:00+00:00,1.0,1.0,41,1
2024-03-24 00:00:00+00:00,1.0,1.0,1,1
2024-03-25 00:00:00+00:00,6.0,3.0,87,5
2024-03-26 00:00:00+00:00,1.0,1.0,57,3
2024-03-27 00:00:00+00:00,1.0,1.0,157,7
2024-03-28 00:00:00+00:00,2.0,2.0,6,3
2024-03-29 00:00:00+00:00,2.0,2.0,46,3
2024-03-30 00:00:00+00:00,5.0,2.0,16,3
2024-03-31 00:00:00+00:00,4.0,3.0,27,3
2024-04-01 00:00:00+00:00,5.0,4.0,105,7
2024-04-02 00:00:00+00:00,3.0,3.0,5,2
2024-04-03 00:00:00+00:00,2.0,2.0,60,10
2024-04-04 00:00:00+00:00,3.0,3.0,14,3
2024-04-05 00:00:00+00:00,,,26,3
