referrer,views_total,views_unique
Google,57,12
github.com,19,5
Bing,5,2
link.springer.com,2,1
pscf.cems.umn.edu,2,1
pubs.aip.org,2,1
DuckDuckGo,1,1
overleaf.com,1,1
