referrer,views_total,views_unique
Google,104,3
github.com,73,3
chat.openai.com,35,1
pnas.org,32,1
pscf.cems.umn.edu,15,4
cn.bing.com,14,1
pscf.cems.umn.edu.,3,1
Baidu,1,1
