referrer,views_total,views_unique
Google,23,7
chatgpt.com,15,1
github.com,12,8
pscf.cems.umn.edu,7,3
dmorse.github.io,7,1
pnas.org,3,2
cn.bing.com,2,1
Bing,1,1
