referrer,views_total,views_unique
Google,37,8
Bing,34,4
pscf.cems.umn.edu,20,3
github.com,10,7
cn.bing.com,3,2
mail.google.com,2,2
Yahoo,1,1
books.googleusercontent.com,1,1
