referrer,views_total,views_unique
pscf.cems.umn.edu,52,5
github.com,9,5
Google,8,7
research.umn.edu,3,2
Bing,2,2
books.googleusercontent.com,2,2
DuckDuckGo,1,1
chat-ai.tu-clausthal.de,1,1
