referrer,views_total,views_unique
github.com,111,7
pscf.cems.umn.edu,9,5
journals.aps.org,7,1
cn.bing.com,4,2
DuckDuckGo,2,2
dmorse.github.io,1,1
Bing,1,1
pnas.org,1,1
Google,1,1
