referrer,views_total,views_unique
Bing,33,4
Google,31,7
pscf.cems.umn.edu,16,2
github.com,15,7
mail.google.com,2,2
cn.bing.com,2,1
Yahoo,1,1
books.googleusercontent.com,1,1
