referrer,views_total,views_unique
github.com,75,5
Google,16,9
Bing,3,2
pscf.cems.umn.edu,2,2
mail.google.com,2,2
cn.bing.com,2,1
Yahoo,1,1
books.googleusercontent.com,1,1
