time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-21 00:00:00+00:00,1.0,1.0,9,1
2023-10-22 00:00:00+00:00,1.0,1.0,5,4
2023-10-23 00:00:00+00:00,2.0,2.0,28,1
2023-10-24 00:00:00+00:00,1.0,1.0,39,2
2023-10-25 00:00:00+00:00,2.0,2.0,12,7
2023-10-26 00:00:00+00:00,1.0,1.0,15,4
2023-10-27 00:00:00+00:00,13.0,5.0,49,3
2023-10-28 00:00:00+00:00,5.0,2.0,39,2
2023-10-29 00:00:00+00:00,2.0,2.0,39,3
2023-10-30 00:00:00+00:00,4.0,3.0,35,7
2023-10-31 00:00:00+00:00,11.0,2.0,14,2
2023-11-01 00:00:00+00:00,2.0,2.0,16,2
2023-11-02 00:00:00+00:00,4.0,3.0,40,5
2023-11-03 00:00:00+00:00,,,10,4
