time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-22 00:00:00+00:00,,,11.0,2.0
2024-08-23 00:00:00+00:00,2.0,1.0,470.0,3.0
2024-08-24 00:00:00+00:00,1.0,1.0,30.0,1.0
2024-08-25 00:00:00+00:00,2.0,1.0,1.0,1.0
2024-08-26 00:00:00+00:00,,,89.0,4.0
2024-08-27 00:00:00+00:00,1.0,1.0,26.0,3.0
2024-08-28 00:00:00+00:00,1.0,1.0,1.0,1.0
2024-08-29 00:00:00+00:00,,,37.0,2.0
2024-08-30 00:00:00+00:00,,,2.0,2.0
2024-08-31 00:00:00+00:00,1.0,1.0,121.0,3.0
2024-09-02 00:00:00+00:00,1.0,1.0,,
2024-09-03 00:00:00+00:00,2.0,2.0,66.0,7.0
2024-09-04 00:00:00+00:00,5.0,3.0,65.0,4.0
