time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-07 00:00:00+00:00,19,5,143.0,5.0
2025-11-08 00:00:00+00:00,12,7,1.0,1.0
2025-11-09 00:00:00+00:00,9,4,,
2025-11-10 00:00:00+00:00,17,9,28.0,4.0
2025-11-11 00:00:00+00:00,7,6,16.0,4.0
2025-11-12 00:00:00+00:00,22,14,2.0,2.0
2025-11-13 00:00:00+00:00,19,10,4.0,4.0
2025-11-14 00:00:00+00:00,30,13,9.0,2.0
2025-11-15 00:00:00+00:00,16,15,3.0,3.0
2025-11-16 00:00:00+00:00,8,7,6.0,2.0
2025-11-17 00:00:00+00:00,6,5,11.0,3.0
2025-11-18 00:00:00+00:00,6,6,24.0,7.0
2025-11-19 00:00:00+00:00,13,11,21.0,3.0
2025-11-20 00:00:00+00:00,2,2,23.0,9.0
